job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
1000,w0,delay188,19266.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19663.779015,188.000000,19851.779015,397.779015,585.779015,3.115846,0,-1.000000,""
1001,w0,delay209,19441.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19454.742030,209.000000,19663.742030,13.742030,222.742030,1.065751,0,-1.000000,""
1002,w0,delay92914,19536.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19536.913015,3600.000000,23136.913015,0.913015,3600.913015,1.000254,0,-1.000000,""
1003,w0,delay90778,19628.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19628.297015,3600.000000,23228.297015,0.297015,3600.297015,1.000083,0,-1.000000,""
1004,w0,delay134,19679.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,26068.787015,134.000000,26202.787015,6389.787015,6523.787015,48.684978,0,-1.000000,""
1005,w0,delay86400,19943.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19966.931015,3600.000000,23566.931015,23.931015,3623.931015,1.006648,0,-1.000000,""
1006,w0,delay239,20935.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,23567.046015,239.000000,23806.046015,2632.046015,2871.046015,12.012745,0,-1.000000,""
1007,w0,delay228,21184.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,25840.686015,228.000000,26068.686015,4656.686015,4884.686015,21.424061,0,-1.000000,""
1008,w0,delay282,21521.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,23806.136015,282.000000,24088.136015,2285.136015,2567.136015,9.103319,0,-1.000000,""
1009,w0,delay221,22247.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,24310.306015,221.000000,24531.306015,2063.306015,2284.306015,10.336226,0,-1.000000,""
1010,w0,delay222,22832.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,24088.215015,222.000000,24310.215015,1256.215015,1478.215015,6.658626,0,-1.000000,""
1011,w0,delay216,23575.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,30417.526015,216.000000,30633.526015,6842.526015,7058.526015,32.678361,0,-1.000000,""
1012,w0,delay583,23808.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,25257.507015,583.000000,25840.507015,1449.507015,2032.507015,3.486290,0,-1.000000,""
1013,w0,delay328,24356.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,29802.938015,328.000000,30130.938015,5446.938015,5774.938015,17.606518,0,-1.000000,""
1014,w0,delay281,24745.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,30131.016015,281.000000,30412.016015,5386.016015,5667.016015,20.167317,0,-1.000000,""
