job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
1000,w0,delay188,19266.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19266.026015,188.000000,19454.026015,0.026015,188.026015,1.000138,0,-1.000000,""
1001,w0,delay209,19441.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19441.021015,209.000000,19650.021015,0.021015,209.021015,1.000101,0,-1.000000,""
1002,w0,delay92914,19536.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19536.021015,3600.000000,23136.021015,0.021015,3600.021015,1.000006,0,-1.000000,""
1003,w0,delay90778,19628.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19628.025015,3600.000000,23228.025015,0.025015,3600.025015,1.000007,0,-1.000000,""
1004,w0,delay134,19679.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19679.020015,134.000000,19813.020015,0.020015,134.020015,1.000149,0,-1.000000,""
1005,w0,delay86400,19943.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19943.030015,3600.000000,23543.030015,0.030015,3600.030015,1.000008,0,-1.000000,""
1006,w0,delay239,20935.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,23765.198015,239.000000,24004.198015,2830.198015,3069.198015,12.841833,0,-1.000000,""
1007,w0,delay228,21184.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,24286.417015,228.000000,24514.417015,3102.417015,3330.417015,14.607092,0,-1.000000,""
1008,w0,delay282,21521.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,24004.369015,282.000000,24286.369015,2483.369015,2765.369015,9.806273,0,-1.000000,""
1009,w0,delay221,22247.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,25922.895015,221.000000,26143.895015,3675.895015,3896.895015,17.633009,0,-1.000000,""
1010,w0,delay222,22832.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,23543.103015,222.000000,23765.103015,711.103015,933.103015,4.203167,0,-1.000000,""
1011,w0,delay216,23575.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,25378.723015,216.000000,25594.723015,1803.723015,2019.723015,9.350570,0,-1.000000,""
