job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
1000,w0,delay188,19266.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19266.035015,188.000000,19454.035015,0.035015,188.035015,1.000186,0,-1.000000,""
1001,w0,delay209,19441.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19454.084015,209.000000,19663.084015,13.084015,222.084015,1.062603,0,-1.000000,""
1002,w0,delay92914,19536.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19536.020015,3600.000000,23136.020015,0.020015,3600.020015,1.000006,0,-1.000000,""
1003,w0,delay90778,19628.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19628.019015,3600.000000,23228.019015,0.019015,3600.019015,1.000005,0,-1.000000,""
1004,w0,delay134,19679.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19679.025015,134.000000,19813.025015,0.025015,134.025015,1.000187,0,-1.000000,""
1005,w0,delay86400,19943.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19943.012015,3600.000000,23543.012015,0.012015,3600.012015,1.000003,0,-1.000000,""
1006,w0,delay239,20935.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,28954.932015,239.000000,29193.932015,8019.932015,8258.932015,34.556201,0,-1.000000,""
1007,w0,delay228,21184.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,24629.646015,228.000000,24857.646015,3445.646015,3673.646015,16.112483,0,-1.000000,""
1008,w0,delay282,21521.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,23764.451015,282.000000,24046.451015,2243.451015,2525.451015,8.955500,0,-1.000000,""
1009,w0,delay221,22247.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,23543.118015,221.000000,23764.118015,1296.118015,1517.118015,6.864787,0,-1.000000,""
1010,w0,delay222,22832.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,29194.047015,222.000000,29416.047015,6362.047015,6584.047015,29.657869,0,-1.000000,""
1011,w0,delay216,23575.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,24857.719015,216.000000,25073.719015,1282.719015,1498.719015,6.938514,0,-1.000000,""
1012,w0,delay583,23808.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,24046.553015,583.000000,24629.553015,238.553015,821.553015,1.409182,0,-1.000000,""
1013,w0,delay328,24356.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,29416.135015,328.000000,29744.135015,5060.135015,5388.135015,16.427241,0,-1.000000,""
1014,w0,delay281,24745.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,25073.757015,281.000000,25354.757015,328.757015,609.757015,2.169954,0,-1.000000,""
1015,w0,delay31980,25007.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,25354.832015,3600.000000,28954.832015,347.832015,3947.832015,1.096620,0,-1.000000,""
1016,w0,delay83,27774.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,27774.178015,83.000000,27857.178015,0.178015,83.178015,1.002145,0,-1.000000,""
1017,w0,delay42716,27979.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,27980.604015,3600.000000,31580.604015,1.604015,3601.604015,1.000446,0,-1.000000,""
1018,w0,delay87,28134.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,28134.317015,87.000000,28221.317015,0.317015,87.317015,1.003644,0,-1.000000,""
1019,w0,delay93,28760.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,28760.516015,93.000000,28853.516015,0.516015,93.516015,1.005549,0,-1.000000,""
1020,w0,delay24387,28954.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,28954.459015,3600.000000,32554.459015,0.459015,3600.459015,1.000128,0,-1.000000,""
982,w0,delay61596,0.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,1.635015,3600.000000,3601.635015,1.635015,3601.635015,1.000454,0,-1.000000,""
983,w0,delay51693,725.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,725.071030,3600.000000,4325.071030,0.071030,3600.071030,1.000020,0,-1.000000,""
984,w0,delay53121,730.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,7925.250015,3600.000000,11525.250015,7195.250015,10795.250015,2.998681,0,-1.000000,""
985,w0,delay24250,849.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,4325.181015,3600.000000,7925.181015,3476.181015,7076.181015,1.965606,0,-1.000000,""
986,w0,delay21685,894.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,4325.120015,3600.000000,7925.120015,3431.120015,7031.120015,1.953089,0,-1.000000,""
987,w0,delay489,6188.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,6188.172015,489.000000,6677.172015,0.172015,489.172015,1.000352,0,-1.000000,""
