job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata,scheduled,pulling,pulled,created
1,w0,delay,0.017000,1,0,1,COMPLETED_SUCCESSFULLY,1.874000,160.358000,162.232000,1.857000,162.215000,1.011580,9,-1,,0.044000,0.541000,1.634000,1.746000
2,w0,delay,10.003000,1,0,1,COMPLETED_SUCCESSFULLY,12.201000,161.085000,173.286000,2.198000,163.283000,1.013645,12,-1,,10.022000,10.595000,11.937000,12.121000
3,w0,delay,20.009000,1,0,1,COMPLETED_SUCCESSFULLY,22.699000,161.026000,183.725000,2.690000,163.716000,1.016705,5,-1,,20.049000,21.417000,22.484000,22.581000
4,w0,delay,30.011000,1,0,1,COMPLETED_SUCCESSFULLY,32.043000,160.728000,192.771000,2.032000,162.760000,1.012642,3,-1,,30.046000,30.723000,31.776000,31.915000
5,w0,delay,40.009000,1,0,1,COMPLETED_SUCCESSFULLY,43.935000,160.930000,204.865000,3.926000,164.856000,1.024396,7,-1,,40.047000,40.803000,41.960000,43.778000
6,w0,delay,50.009000,1,0,1,COMPLETED_SUCCESSFULLY,52.693000,160.754000,213.447000,2.684000,163.438000,1.016696,4,-1,,50.051000,50.797000,51.966000,52.585000
7,w0,delay,60.004000,1,0,1,COMPLETED_SUCCESSFULLY,62.634000,161.018000,223.652000,2.630000,163.648000,1.016334,11,-1,,60.021000,61.422000,62.501000,62.581000
8,w0,delay,70.006000,1,0,1,COMPLETED_SUCCESSFULLY,72.723000,160.398000,233.121000,2.717000,163.115000,1.016939,2,-1,,70.023000,71.493000,72.555000,72.655000
9,w0,delay,80.004000,1,0,1,COMPLETED_SUCCESSFULLY,92.184000,160.331000,252.515000,12.180000,172.511000,1.075968,6,-1,,80.022000,83.899000,90.226000,92.034000
10,w0,delay,90.003000,1,0,1,COMPLETED_SUCCESSFULLY,103.029000,160.384000,263.413000,13.026000,173.410000,1.081218,1,-1,,90.022000,94.439000,100.449000,102.945000
