job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
1,w0,delay,0.000000,1,1000.000000,1,COMPLETED_SUCCESSFULLY,1.009015,170.000000,171.009015,1.009015,171.009015,1.005935,11,-1.000000,""
10,w0,delay,90.000000,1,1000.000000,1,COMPLETED_SUCCESSFULLY,90.072015,170.000000,260.072015,0.072015,170.072015,1.000424,4,-1.000000,""
100,w0,delay,990.000000,1,1000.000000,1,COMPLETED_SUCCESSFULLY,1130.834015,170.000000,1300.834015,140.834015,310.834015,1.828435,14,-1.000000,""
101,w0,delay,1000.000000,1,1000.000000,1,COMPLETED_SUCCESSFULLY,1000.601015,170.000000,1170.601015,0.601015,170.601015,1.003535,8,-1.000000,""
102,w0,delay,1010.000000,1,1000.000000,1,COMPLETED_SUCCESSFULLY,1060.906015,170.000000,1230.906015,50.906015,220.906015,1.299447,2,-1.000000,""
103,w0,delay,1020.000000,1,1000.000000,1,COMPLETED_SUCCESSFULLY,1050.927015,170.000000,1220.927015,30.927015,200.927015,1.181924,10,-1.000000,""
104,w0,delay,1030.000000,1,1000.000000,1,COMPLETED_SUCCESSFULLY,1071.166015,170.000000,1241.166015,41.166015,211.166015,1.242153,15,-1.000000,""
105,w0,delay,1040.000000,1,1000.000000,1,COMPLETED_SUCCESSFULLY,1040.658015,170.000000,1210.658015,0.658015,170.658015,1.003871,13,-1.000000,""
106,w0,delay,1050.000000,1,1000.000000,1,COMPLETED_SUCCESSFULLY,1170.870030,170.000000,1340.870030,120.870030,290.870030,1.711000,8,-1.000000,""
107,w0,delay,1060.000000,1,1000.000000,1,COMPLETED_SUCCESSFULLY,1511.439015,170.000000,1681.439015,451.439015,621.439015,3.655524,8,-1.000000,""
108,w0,delay,1070.000000,1,1000.000000,1,COMPLETED_SUCCESSFULLY,1150.898015,170.000000,1320.898015,80.898015,250.898015,1.475871,6,-1.000000,""
109,w0,delay,1080.000000,1,1000.000000,1,COMPLETED_SUCCESSFULLY,1080.880015,170.000000,1250.880015,0.880015,170.880015,1.005177,3,-1.000000,""
